sink_id,lat,lon,row,col,area_m2,max_depth_m,volume_m3,catchment_m2,rsi,gw_depth_m,ksat_mm_hr,recharge_score
362,13.026425019252976,80.24160851209841,284,377,569700,3.65,1334754.0,124200.0,0.31155849839635064,7.751257768136145,11.532418212404561,415853.95196852257
527,12.99947556072939,80.16049064194242,384,76,513000,3.09,696375.0,37800.0,0.5265208833639495,7.751226359309073,10.306401332972131,366655.98015257035
76,13.078706968788731,80.21007764562582,90,260,1189800,5.11,1327518.0,3600.0,0.22316682522654585,7.751241325360067,6.380191536034333,296257.9774910937
608,12.97414306971722,80.16884497408473,478,107,61200,16.2,637434.0,6300.0,0.430395499744329,7.751231456571104,11.237948821526045,274348.72498402663
78,13.07951545254444,80.27044443271865,87,484,1274400,2.81,1141542.0,66696300.0,0.2373195566034397,7.751266257651146,6.380191536034333,270910.2412842038
335,13.019148665451608,80.22786428825138,311,326,515700,3.15,1043460.0,37090800.0,0.15605694662413205,7.751252592833542,6.380191536034333,162839.18152441684
612,12.971717618450096,80.17558233871563,487,132,81900,9.41,530766.0,623700.0,0.24775274258648777,7.751234353692123,10.624790693611788,131498.73217165977
647,12.957434405432595,80.20792168894393,540,252,990900,0.36,263979.0,1800.0,0.42880695581028566,7.7512484231254515,9.317235011117361,113196.0313878434
140,13.069544152890712,80.20226230265398,124,231,997200,0.74,470601.0,16200.0,0.23921705992632997,7.751238722062474,6.380191536034333,112575.78761839081
152,13.066849207038354,80.263976562673,134,460,500400,3.0,374814.0,3600.0,0.27016821765989835,7.7512643935713745,6.380191536034333,101262.83033397714
616,12.967944694256795,80.22678630991044,501,322,749700,0.63,402480.0,900.0,0.24440550280639572,7.751255433131295,6.380191536034333,98368.32676951816
419,13.015914730428776,80.27071392730389,323,485,215100,3.41,282474.0,10800.0,0.3201913360013212,7.751270407189137,6.380191536034333,90445.72744563721
624,12.969022672597738,80.16722800657331,497,101,44100,7.8,309717.0,1800.0,0.2138908759238568,7.7512311405136805,6.380191536034333,66245.64041850915
406,13.022652095059671,80.26640201394011,298,469,68400,2.87,106704.0,1800.0,0.5898918777806498,7.7512682097053105,10.59628709728223,62943.82292670645
387,13.024538557156324,80.2677494868663,291,474,42300,2.87,121401.0,1800.0,0.39098464150177914,7.751268645924803,6.380191536034333,47465.92646295749
408,13.021035127548258,80.18797908963647,304,178,176400,1.72,158112.0,18000.0,0.26233872367219024,7.751236125962956,6.380191536034333,41478.900277257344
618,12.970370145523916,80.17989425207941,492,148,31500,6.22,166689.0,2700.0,0.24119466892925318,7.75123619415458,6.380191536034333,40204.49816914828
37,13.088408773857225,80.2467289092179,54,396,216900,0.74,93393.0,105300.0,0.3723862312431965,7.751255840977203,6.380191536034333,34778.26729449585
98,13.078706968788731,80.26667150852535,90,470,58500,2.31,131085.0,66482100.0,0.22269224147210034,7.751264744771969,6.380191536034333,29191.612473370275
28,13.092990181806233,80.17342638203374,37,124,353700,0.38,82755.0,229500.0,0.2371815606879558,7.751225217325036,6.380191536034333,19627.960054731782
233,13.056877907384628,80.187440100466,171,176,247500,0.64,98046.0,3600.0,0.198651866516996,7.751233482752955,6.380191536034333,19477.02090452539
428,13.020226643792553,80.24807638214408,307,401,84600,3.65,153423.0,2700.0,0.12303973241237552,7.7512608243190035,6.380191536034333,18877.12486590389
23,13.094607149317648,80.21169461313723,31,266,324000,0.33,73881.0,3600.0,0.1924891093624371,7.751240914224168,6.380191536034333,14221.287888806215
263,13.046637113145664,80.19552493802308,209,206,226800,0.61,88632.0,1227600.0,0.16004807222985135,7.7512374986967725,6.380191536034333,14185.380737876185
418,13.02157411671873,80.23729659873464,302,361,24300,3.15,76545.0,2700.0,0.1825557854188531,7.7512563084754085,6.380191536034333,13973.732594886109
