sink_id,lat,lon,row,col,area_m2,max_depth_m,volume_m3,catchment_m2,rsi,gw_depth_m,ksat_mm_hr,recharge_score
32,19.16793712219291,72.9736090428726,63,307,16290900,3.79,20791043.0,2700.0,0.24935705859405766,7.747478141311789,6.380191536034333,5184393.327582573
147,19.083585317014087,72.98573629920821,376,352,8322300,3.25,8762111.0,900.0,0.27102269199980256,7.747510926986381,6.380191536034333,2374730.910821082
366,19.0881667249631,72.99813305012906,359,398,8449200,3.47,6332480.0,900.0,0.16642769531808088,7.74750920845437,6.380191536034333,1053900.0520478408
490,19.06579867438852,72.91243377202406,442,80,1728900,2.4,1930383.0,1800.0,0.34511026543861195,7.747517481124655,6.380191536034333,666194.989528184
199,19.13532827737937,72.90219297778509,184,42,902700,2.48,1598634.0,2700.0,0.2880152567534142,7.747490752780897,6.380191536034333,460430.9819647376
345,19.068224125655643,72.94423413308189,433,198,7495200,1.79,6503085.0,45000.0,0.05508880409917285,7.747516674885647,6.380191536034333,358247.17560526944
580,19.05474939639385,72.95366644356514,483,233,3932100,1.94,3708891.0,6300.0,0.09230023283077037,7.747521910069833,9.191090659810119,342331.5028439487
416,19.085202284525504,72.99274315842435,370,378,601200,3.18,619929.0,7200.0,0.28582330343181517,7.747510333164675,6.380191536034333,177190.15467318174
299,19.10730084051484,72.96094279736651,288,260,153900,4.61,368514.0,900.0,0.3748240697573252,7.747501650045753,6.380191536034333,138127.91724255093
595,19.05744434224621,72.93264586591675,473,155,392400,1.31,302661.0,900.0,0.4063909118919575,7.747520770632173,6.380191536034333,122998.67978413175
673,19.028877916211208,72.94396463849665,579,197,396000,0.95,218601.0,1527300.0,0.5602788783268087,7.747531806479895,6.380191536034333,122477.5230811187
526,19.067146147314705,72.98007691291826,437,331,616500,3.38,448785.0,900.0,0.21895264289752914,7.747517263744395,6.380191536034333,98262.66184276761
662,19.03669325918305,73.04367763503392,550,567,37800,4.0,67608.0,1554300.0,0.8127445541304826,7.747529519455631,9.663928689648564,54948.03381565367
364,19.095982067934937,72.937496768451,330,173,216000,1.01,111501.0,900.0,0.4371430219732405,7.74750595533899,6.380191536034333,48741.88409303829
120,19.155270876686824,72.98762276130486,110,359,284400,1.67,171927.0,900.0,0.2797532654143008,7.7474830819382925,6.380191536034333,48097.13966288449
220,19.126165461481357,72.97980741833302,218,330,90900,3.14,176157.0,900.0,0.27132509270694805,7.747494387194016,6.380191536034333,47795.81435597785
15,19.178716905602347,72.97657348331019,23,318,648900,2.2,814230.0,216000.0,0.04894316855009407,7.74747394453233,6.380191536034333,39850.99612854309
482,19.077386941553662,72.92752546879727,399,136,150300,0.78,62919.0,2700.0,0.446991262834886,7.747513083905535,6.380191536034333,28124.243266308193
530,19.07118856609324,72.99220416925387,422,376,111600,1.18,59436.0,900.0,0.43686760029051014,7.747515763924807,6.380191536034333,25965.66269086676
320,19.10083297046918,73.03047240035737,312,518,125100,1.35,64908.0,900.0,0.39393666809863676,7.747504437068484,6.380191536034333,25569.641252946316
27,19.174943981409044,72.98843124506057,37,362,389700,0.5,127728.0,2700.0,0.18114550929806053,7.747475415000953,6.380191536034333,23137.353611622675
16,19.17440499223857,73.0374792595735,39,544,708300,1.27,333810.0,1800.0,0.06430860654385091,7.747475669905755,6.380191536034333,21466.855950402874
604,19.05825282600192,72.93965272513289,470,181,94500,1.61,69021.0,57600.0,0.29244144411833345,7.747520492080998,6.380191536034333,20184.600914491493
584,19.05933080434286,72.93911373596241,466,179,66600,2.4,80973.0,1800.0,0.19381564091078288,7.747520074934008,6.380191536034333,15693.833891468821
38,19.17521347599428,73.0412521837668,36,558,65700,1.91,60885.0,900.0,0.033668789283113294,7.747475358527795,6.380191536034333,2049.924235502353
